genre,lyric
댄스,i m so sick of lying you gotta know that 잘 지내 잘 지내 잘 지내 day day now i m feeling 일부러 일부러 일부러 baby i m a liar 사실 보고 싶단 말에 조금 흔들려 예전처럼 네게 안겨서 꼭 갇히고 싶어 아닌 척을 해 목소리가 떨려도 woo 1도 없어 예전의 느낌 그때의 감정이 단 1도 없어 매일 밤 전화해 맨 정신도 아닌데 1도 없는 진심 so baby bye bye bye bye bye bye 1도 없는 진심 so baby bye bye bye 달콤해 달콤해 달콤해 day day now i m feeling 힘들어 힘들어 힘들어 baby i m a liar do you love me 사실 사랑한단 말이 조금 헷갈려 자꾸 흔들리는 내 모습이 너무 미워져 들키지 않게 뻔한 거짓말을 해 woo 1도 없어 예전의 느낌 그때의 감정이 단 1도 없어 매일 밤 전화해 맨 정신도 아닌데 1도 없는 진심 so baby bye bye bye bye bye bye 1도 없는 진심 so baby bye bye bye 솔직히 매일 너의 목소리 기다리고 있어 처음처럼 맘을 훔쳐줘 너무 늦기 전에 1도 없어 예전의 느낌 그때의 감정이 단 1도 없어 매일 밤 전화해 맨 정신도 아닌데 1도 없는 진심 so baby bye bye bye bye bye bye 1도 없는 진심 so baby bye bye bye 
댄스,이러지도 못하는데 저러지도 못하네 그저 바라보며 ba ba ba baby 매일 상상만 해 이름과 함께 쓱 말을 놨네 baby 아직 우린 모르는 사인데 아무거나 걸쳐도 아름다워 거울 속 단 둘이서 하는 fashion show show 이번에 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 나나나나나나나 콧노래가 나오다가 나도 몰래 눈물 날 것 같애 아닌 것 같애 내가 아닌 것 같애 i love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 맘인데 왜 내 맘대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i m like tt just like tt 이런 내 맘 모르고 너무해 너무해 i m like tt just like tt tell me that you d be my baby 어처구니 없다고 해 얼굴 값을 못한대 전혀 위로 안돼 ba ba ba baby 미칠 것 같애 이 와중에 왜 배는 또 고픈 건데 하루 종일 먹기만 하는데 맴매매매 아무 죄도 없는 인형만 때찌 종일 앉아있다가 엎드렸다 시간이 획획획 피부는 왜 이렇게 또 칙칙 자꾸 틱틱 거리고 만 싶지 엄만 귀찮게 계속 왜왜왜왜왜 나나나나나나나 콧노래가 나오다가 나도 몰래 짜증날 것 같애 화날 것 같애 이런 애가 아닌데 i love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 맘인데 왜 내 맘대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i m like tt just like tt 이런 내 맘 모르고 너무해 너무해 i m like tt just like tt tell me that you d be my baby 혹시 이런 나를 알까요 이대로 사라져 버리면 안돼요 이번엔 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 이미 난 다 컸다고 생각하는데 어쩌면 내 맘인데 왜 내 맘대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby i m like tt just like tt 이런 내 맘 모르고 너무해 너무해 i m like tt just like tt tell me that you d be my baby 
댄스,너의 싸늘해진 그 눈빛이 나를 죽이는 거야 커지던 니 맘의 불씨 재만 남은 거야 왜 시간이 약인가 봐 어째 갈수록 나 약하잖아 슬픈 아픔도 함께 무뎌지는 거야 좋아 이젠 너를 잊을 수 있게 꽃같이 살래 나답게 can t nobody stop me now no try me 나의 향길 원해 모두가 바보처럼 왜 너만 몰라 정말 미친 거 아냐 넌 왜 예쁜 날 두고 가시나 날 두고 가시나 왜 예쁜 날 두고 가시나 날 두고 떠나가시나 그리 쉽게 떠나가시나 같이 가자고 약속해놓고 가시나 가시나 날카로운 날 보고 넌 고개 숙일 거야 가시 난 내 모습이 더 깊숙이 파고들 거야 eh 이미 꺾은 거잖아 굳이 미안해하지 마 정말 꺾인 건 지금 내가 아냐 바로 너야 좋아 이젠 너를 잊을 수 있게 꽃같이 살래 나답게 can t nobody stop me now no try me 나의 향길 원해 모두가 바보처럼 왜 너만 몰라 정말 미친 거 아냐 넌 왜 예쁜 날 두고 가시나 날 두고 가시나 왜 예쁜 날 두고 가시나 날 두고 떠나가시나 그리 쉽게 떠나가시나 같이 가자고 약속 해놓고 가시나 가시나 너는 졌고 나는 폈어 and it s over 다시 돌아온다 해도 지금 당장은 나 없이 매일 잘 살 수 있을 것 같지 암만 생각해봐도 미친 거 아냐 넌 왜 예쁜 날 두고 가시나 날 두고 가시나 왜 예쁜 날 두고 가시나 날 두고 떠나가시나 그리 쉽게 떠나가시나 같이 가자고 약속해놓고 가시나 가시나 
댄스,remember me do you remember me 날 바라보던 너의 눈에 비친 내 모습이 참 맘에 들었는데 나도 몰랐던 날 알게 해준 널 만났던 건 참 행운인 걸 yeah 다시 이런 우연은 없을거라 넌 늘 새기듯 말했지 거슬러 틀려 봐봐 돌아가도 결국 그 자리잖아 oh 돌아와도 뻔한데 oh 왜 머릿속에 oh 네가 눈이 부시게 퍼져 disappear 사랑스런 그때의 너 우리의 기억이 아른거리고 조금 이른 사랑얘긴 저 별들처럼 나를 비추고 눈을 감으면 remember me 시작되는 magic remember me 처음이라서 remember me 마냥 좋았던 do you remember 그때 불꽃놀이 모래알 같은 기억들 속에서도 난 단숨에 널 찾아낼 수 있어 너에겐 내가 어떻게 남았는지 궁금해졌어 난 어땠을까 yeah 사실 그때 나의 세상은 너와 나 밖에 없어서 안녕 한동안 감기보다 더 아팠지 oh 너를 그려보았네 oh 까만 하늘에 oh 다시 눈부시도록 펑펑 disappear 사랑스런 그때의 너 우리의 기억이 아른거리고 조금 이른 사랑얘긴 저 별들처럼 나를 비추고 눈을 감으면 remember me 시작되는 magic remember me 처음이라서 remember me 마냥 좋았던 do you remember 그때 불꽃놀이 remember me 그때 우리 불꽃놀이 같던 둘만의 하늘빛 잊지 말아줘 ah ah no no 아주 더 오래 지나도 가끔 날 그려줘 태어나서 본 것 중에 제일 커다란 꽃 오직 둘만의 축제 계절이 되돌아와도 가장 아름다웠던 시간 너머로 remember me 띄워보는 편지 remember me 네가 있어서 remember me 마냥 설렜던 do you remember 그때 불꽃놀이 눈을 감으면 remember me 시작되는 magic remember me 처음이라서 remember me 마냥 좋았던 do you remember 그때 불꽃놀이 remember me remember me 
댄스,떠나보니 그냥 여기까지 왔어 navigation이 가란 대로 그냥 갈 뿐이지 뭘 더 바래 이번 달에 갈 수 있는 만큼 갔던 게 나였잖아 하나뿐인 spare 너만 남았어 쓸 만큼 써버린 낡은 건 보내줘야지 아낌 뭘 해 닳고 닳아 거친 갈 길을 버틸 수가 없을 거야 spare spare 언젠가 더 갈 길 없을 때까지 그때까지 잘 버텨주기만을 바랄게 뜨거워도 타들어 가도 난 어차피 너만을 믿고 갈 수밖에 마찰력에 네가 문드러져도 navigation이 가란 데까지 못 가더라도 달렸잖아 팔자잖아 이렇게 가다 혹시 날아오를지 몰라 spare spare 낡은 캐딜락을 타고 나는 달려 좀 삐걱거려도 상관 안 하지 큰 다이아몬드를 사 외제 외제차 연장전은 너무 치열하잖아 달력이 시를 써 난 가난에는 프로야 돌아가고 싶지 않아 다시는 염따로 살다가 염따로 죽어야지 루이비통에다가 나를 묻어줘 
댄스,열두시가 되면 닫혀요 조금만 서둘러 줄래요 knock knock knock knock knock on my door knock knock knock knock knock on my door 밤이 되면 내 맘속에 출입문이 열리죠 누군가 필요해 someone else 자꾸자꾸 서성이네 몰래 몰래 훔쳐보네 knock knock knock knock knock on my door knock knock knock knock knock on my door 보나마나 또 playboy 떠보나마나 bad boy 확신이 필요해 knock knock 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 baby knock knock knock knock knock on my door knock knock knock knock knock 쉽게 열리지는 않을 거야 say that you re mine 내일도 모레도 다시 와줘 준비하고 기다릴게 knock on my baby knock knock knock knock knock on my door knock knock knock knock knock 들어도 계속 듣고 싶은 걸 knock on my door 필요 없어 gold key or get lucky 진심이면 everything s gonna be okay 어떡해 벌써 왔나 봐 잠시만 기다려 줄래요 혼자 있을 때 훅 들어와 정신 없이 날 흔들어 놔 지금이 딱 널 위한 show time make it yours 댕 댕 울리면 매일 찾아와줄래 뱅뱅 돌다간 잠들어 버릴 걸요 knock knock knock knock knock on my door knock knock knock knock knock on my door come in come in come in baby take my hands 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 baby knock knock knock knock knock on my door knock knock knock knock knock 쉽게 열리지는 않을 거야 say that you re mine 내일도 모레도 다시 와줘 준비하고 기다릴게 knock knock baby knock knock knock knock knock on my door knock knock knock knock knock 들어도 계속 듣고 싶은 걸 knock on my door hey hey 이 시간이 지나면 굳어있던 내 맘이 내 내 맘이 아이스크림처럼 녹아 버릴 테니까 come knock on my door 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 baby knock knock knock knock knock on my door knock knock knock knock knock 쉽게 열리지는 않을 거야 say that you re mine 내일도 모레도 다시 와줘 준비하고 기다릴게 knock knock baby knock knock knock knock knock on my door knock knock knock knock knock 들어도 계속 듣고 싶은 걸 knock on my door knock knock knock knock on my door i m freakin freakin out freakin out out knock knock knock knock knock knock on my door knock knock knock knock knock on my door knock knock knock knock knock on my door 
댄스,너와 나의 입술이 점점 느껴지는 이 순간 속에 뜨거운 공기 온몸에 전율이 와 이제 너와 내가 써 내릴 story i don t know why 나도 모르게 더 빠져들어가 숨 막히게 baby i don t know why 지금 이 순간 멈출 수 없는 기분 no no no no make me feel so high 미치겠어 날 멈출 순 없어 you make me feel so high i m so crazy 너가 나를 본 순간 막 끌려 더 날 당겨줘 baby i m feelin so energetic 오늘 밤 둘이 out of control yeah i m feelin so energetic 내 심장이 멈추는 그 순간까지 너를 지켜줄게 사라지지 않게 한 순간의 작은 약속들은 아냐 이젠 말해 내게 baby you tell me how to feel uh 1 2 3 4 니 옆의 딴 놈들이 거슬려 좀 who am i 오직 너만을 지키는 킬러 말 그대로 난 좀 죽여줘 yeah uh 너를 품에 안고 비상해 걱정은 버려 지하에 뭐를 하든 간에 하나라는 수식어가 맴돌 거야 너와 나의 귓가에 make me feel so high 미치겠어 날 멈출 순 없어 you make me feel so high i m so crazy 너가 나를 본 순간 막 끌려 더 날 당겨줘 baby i m feelin so energetic 오늘 밤 둘이 out of control yeah i m feelin so energetic i m feelin good i wanna touch 멈출 수 없는 이 기분은 마치 freedom i m feelin good i wanna touch baby 어서 내게 와줘 tonight yeah alright oh oh work your body 다가와서 즐길 시간이 let s dance 아껴둔 너의 신발이 더러워지더라도 움직여 빨리 hurry up 질문은 나중에 해 딴 남자들은 넘보지 말게 누가 봐도 so 쿨하게 이제 시작해 you know i mean 막 끌려 더 날 당겨줘 baby i m feelin so energetic 너와 단둘이 out of control yeah i m feelin so energetic 
댄스,지금 이 순간 후회 없이 보여주고 싶어 그저 네 심장을 뛰게 하고 싶어 눈부신 달빛 아래 열대야 같은 사랑을 하고 있어 너와 나 불이 켜지는 순간이야 아직 아련한 메아리야 꿈을 꾸는 듯한 aria na na na na 어쩔 줄 모르던 나야 불확실한 것에 겁이 나 기다리진 않을 거야 코끝이 찡하니 들뜨는 이 밤 소리 없이 피어난 멋진 계절 같아 oh yeah 높아져 가는 낮과 밤의 온도 너무나 뜨거워 터질 것만 같아 지금 이 순간 후회 없이 보여주고 싶어 그저 네 심장을 뛰게 하고 싶어 눈부신 달빛 아래 열대야 같은 사랑을 하고 있어 너와 나 아직도 깊어져만 가는 열대야 여전히 사라지지 않는 열대야 차가운 어둠 지난 저 불꽃처럼 남김없이 사랑하는 너와 나 널 느낄 수 있어 언제나 찾을 수 있어 조금씩 선명해져 가 행복한 이 느낌 여름밤 꿈처럼 너를 만난 후로 퍼져가 새로운 나 oh yeah 작은 세상에 큰 꽃을 피워 날 사랑하는 법을 알 것만 같아 지금 이 순간 후회 없이 보여주고 싶어 그저 네 심장을 뛰게 하고 싶어 눈부신 달빛 아래 열대야 같은 사랑을 하고 있어 너와 나 hot summer night 새벽이 온대도 네 두 눈 속에서 아무 말 안 해도 날 느낄 수 있어 커져가 커져가 이 불씨에 사르르 사르르 녹아내려도 널 안아줄 거야 영원할 거야 이대로 아직도 깊어져만 가는 열대야 여전히 사라지지 않는 열대야 차가운 어둠 지난 저 불꽃처럼 남김없이 사랑하는 너와 나 
댄스,내 맘이 안 보일까 봐 close to me 진짜로 모르는 걸까 never 두근두근 대체 왜 이래 tell me some ya story 네 맘을 모르겠어 더 close to u 나를 어지럽게 흔들어 너는 매일매일 my love babe 오늘도 넌 처음인 것처럼 나를 서두르게 만들어 너는 maybe my love babe 언제부턴지 모르지만 자꾸만 아니라고 말을 하네요 난 맞는데 넌 왜 넌 난 맞는데 왜 넌 사랑이 아니라고 말을 하네요 내 맘인데 넌 왜 넌 내 맘인데 왜 why don t you know why don t you know 여전히 세상은 늙고 사랑은 아직 어려 마음을 전해도 닿기에는 아직 어려워 시간이 지난 뒤에 후회해 손해는 너 ah 미리 말해두지만 나만이 너의 파일럿 아침엔 너가 좋아하는 색을 입어 우연을 가장한 인연을 난 믿어 싫다고 해 신경 안 써 never give up 별들이 떨어져 어서 소원 빌어 나를 특별하게 만들어 you make me feel better babe 누구보다 잘 아는 것처럼 계속 널 그리다 잠들어 너무 깊게 빠져 babe 바보 같을지 모르지만 자꾸만 아니라고 말을 하네요 난 맞는데 넌 왜 넌 난 맞는데 왜 넌 사랑이 아니라고 말을 하네요 내 맘인데 넌 왜 넌 내 맘인데 왜 why don t you know 아무것도 모르는 너 아무것도 모르면서 내 맘을 아는 것처럼 i just wanna be your girl 자꾸만 아니라고 말을 하네요 난 맞는데 넌 왜 넌 난 맞는데 왜 넌 사랑이 아니라고 말을 하네요 내 맘인데 넌 왜 넌 내 맘인데 왜 why don t you know why don t you know why don t you know 
댄스,왜 자꾸 그녀만 맴도나요 달처럼 그대를 도는 내가 있는데 한 발짝 다가서지 못하는 이런 맘 그대도 똑같잖아요 오늘도 그녀 꿈을 꾸나요 그댈 비춰주는 내가 있는데 그렇게 그대의 하룬 또 끝나죠 내겐 하루가 꼭 한 달 같은데 그 꿈이 깨지길 이 밤을 깨우길 잔잔한 그대 그 마음에 파도가 치길 너는 내 destiny 날 끄는 gravity 고개를 돌릴 수가 없어 난 너만 보잖아 너는 내 destiny 떠날 수 없어 난 넌 나의 지구야 내 하루의 중심 너를 위한 노래를 하리다 네가 말한 원 이루어지리라 이별의 눈물아 부디 차가워 외롭지는 않을거라 나 이별은 만남이 되리라 만남은 다시 이별이 되리다 이 눈물 마음에 새기리라 평생 너와 이어져 있으리다 너는 내 destiny 날 끄는 gravity 고개를 돌릴 수가 없어 난 너만 보잖아 너는 내 destiny 떠날 수 없어 난 넌 나의 지구야 내 하루의 중심 한 번 난 그녀를 막고 서서 빛의 반질 네게 주고 싶은데 단 한 번 단 한 번 그녀의 앞에 서서 너의 낮을 날고 싶은데 너는 내 destiny 날 끄는 gravity 고개를 돌릴 수가 없어 난 너만 보잖아 너는 내 destiny 떠날 수 없어 난 넌 나의 지구야 내 하루의 중심 너는 내 destiny 날 끄는 gravity 고개를 돌릴 수가 없어 난 너만 보잖아 너는 내 destiny 떠날 수 없어 난 넌 나의 지구야 내 하루의 중심 
댄스,너를 사랑하는 일은 놀라워 도대체 내가 아닌 사람 같아 너를 바라보다 보면 멍해져 하도 집중해 너를 다 외웠어 속이 더부룩해져도 머리가 빠지근 아파도 널 만날 때면 건강한 사람 원래 둔한 머리지만 너에 대한 기억 하나하나 꼼꼼히 다 기억해 내는 천재소녀 너와 길을 걸으면 영화 속에 나왔던 멋있던 그 길과 멜로디 위를 걷는 듯 떨려오던 우리 입 맞춘 순간 내 귀에는 들렸지 이 사람 놓치면 죽도록 후회할 걸 내게 머물러 너를 사랑하는 일은 놀라워 잊을 수 없던 그를 잊게 했어 너의 얘길 듣다 보면 반성해 너의 말대로 살아가야겠어 hey when you came to me it was like a dream you make me fall in love with you all i care is always you 밤을 꼬박 새웠어도 화장이 하나 안 먹어도 널 만날 때면 초자연 미녀 원래 둔한 머리지만 너를 위한 아이디어만은 끊이지 않는 재간둥이 천재소녀 너와 길을 걸으면 영화 속에 나왔던 멋있던 그 길과 멜로디 위를 걷는 듯 떨려오던 우리 입맞춘 순간 내 귀에는 들렸지 이 사람 놓치면 죽도록 후회할 걸 내게 정착해 너를 사랑하는 일은 놀라워 도대체 내가 아닌 사람 같아 너를 바라보다 보면 멍해져 하도 집중해 너를 다 외웠어 boy it s amazing since i met you everything was changing yeah the way you talk the way you see you make me wonder if this is a dream yeah if this is a dream it was like a dream you make me wonder you make me wonder 
댄스,폭풍전야 ah 숨죽여 do it do it now woo 날따라와 ah 움직여 do it do it 시간이 된 것 같아 yeah 부드러운 껍질을 벗겨내면 강인한 마음과 날카로운 눈빛엔 굳은 결심이 어려 이 심장이 뛰는게 넌 느껴지니 오래 기다려온 순간이야 do it 정말로 원하는 건 잊어본 적이 없지 지난 모든 아침 잠들던 순간까지 소중하게 지켜온 너와 나의 모든 것을 여기 지금이야 너와 난 때를 기다리고 덮쳐 뜨겁게 뒤집고 흔들어놔 성난 파도처럼 삼켜 깃발을 꽂아봐 승리를 sing forever 눈부신 하늘 너와 난 shine forever 그러니 모두 attention do it do it 하얀 빛을 위해 어둠은 찾아와 일찍 마주했을 뿐이라고 그것은 심연의 빛도 어둠의 결실 맺고 그 어느것도 될 수 없는 것이라고 oh do it do it 이 안개는 언젠가는 걷힐 테니 불안 속에 갇혀있지 말고 do it 낯설고 새로운걸 겁내본적은 없지 모든 위험들이 날 크게 만들 테니 소중하게 지켜온 너와나의 모든 것을 여기 지금이야 너와 난 때를 기다리고 덮쳐 뜨겁게 뒤집고 흔들어놔 성난 파도처럼 삼켜 깃발을 꽂아봐 승리를 sing forever 눈부신 하늘 너와 난 shine forever 그러니 모두 attention do it do it 잘 봐 널 둘러싸던 벽들이 도미노처럼 무너지는 모습을 귀를 기울여보면 들리니 반짝이는 너의 이름 그러니 do it do it salute 모두 다 salute 승부를 던져 yeah 날 따라와 너와 난 때를 기다리고 덮쳐 뜨겁게 뒤집고 흔들어놔 성난 파도처럼 삼켜 깃발을 꽂아봐 승리를 sing forever 눈부신 하늘 너와 난 shine forever 그러니 모두 attention do it do it salute 모두 다 salute 승부를 던져 attention do it do it 
힙합,놀라운 일투성이지 맨날 가끔 믿기지 않아 어떻게 이렇게 됐을까 내 이름이 걸린 트랙이 차트에 오르내리락을 누군 의심해 기계 돌리는 중 아니냐고 정해져 있지 않기 땜에 삶은 짜릿해 사실 난 은퇴를 생각했었다고 작년에 근데 이젠 쉬려고 해도 일을 자꾸 만드네 전혀 관둘 생각 없이 촬영과 음악을 해 달려 잔에 건배하듯 turn me up higher 빠르게 지나가는 찰나의 순간을 담아 동갑이 카메라처럼 산다는 건 작품이지 생각을 좀만 틀었을 뿐인 건데 잘 풀리지 산증인이 돼버렸어 내 친구들에게 진심을 쓴 만큼 결국 돌아오더라 내게 왠지 오늘따라 유난히 편안한 베개 yay yay 고민했던 긴 밤들이 밝은 빛이 됐네 달려 또 달려 너무 먼 길을 혼자서 달려 왔나 봐 때론 때론 아무도 모르게 울곤 하지 난 그래도 그래도 우린 달려 또다시 출발점에서 올해도 준비 완료 숨길래야 숨길 수 없지 내 몸의 빛 세상이 원하는데 why should i stop this shit 나는 늘 조수석을 찜 cuz i got drivin phobia 내 면허는 아마두 장롱 어디에 취미는 shotgun freestyle on 88 랩이 끝나기 전엔 다들 못 내리네 shout out 2 my managers 상은 승우 명수 덕화 현수 올해도 달릴거야 with 상현 상구 더콰 현수 한 잔씩 더 돌려 축하할 일만 가득한 요즘에 누군가 나를 시기 질투해도 it doesn t matter 19 was so crazy not lazy 2020 go crazy yeah 나의 해지 쥐띠 get cheeze ep lp 뭐든 확실히 준비된 후에 릴리즈 난 이제 눈에 뵈는 것만 신경 쓰기로 보이지 않는 두려움 걱정 따위를 쓴 기록 들을 지워버린 뒤로 줄어드는 피로의 kilo 치료도 필요 없어 가벼운 맘으로 나가 무대 위를 뛰러 달려 또 달려 너무 먼 길을 혼자서 달려 왔나 봐 때론 때론 아무도 모르게 울곤 하지 난 그래도 그래도 우린 달려 또다시 출발점에서 올해도 준비 완료 숨길래야 숨길 수 없지 내 몸의 빛 세상이 원하는데 why should i stop this shit 저 뜨거웠던 낮이 가도 다시 불 켜지는 밤 요즘 내 작업실 온도는 늦더위 인가 봐 존나 형이 되는 나이 푹 익어가는 맛 클럽에 놀러가긴 뭐해도 일하러 가는 vibe 절대 burnout 아냐 runner s high 발로 달리다 서른 살 넘어서 면허를 따 이제는 억을 기부하네 그 기분은 참 소름 돋지 내 부자 친구들이 알려준 잘 쓰는 법칙 우린 같이 경험해 꿈꿨던 게 다 이뤄지는 그 맛을 모르면 보내 두 손 모은 emoji를 내가 변할수록 뱉어야 될 세금도 꽤 많아 그걸 싫어하는 놈에게 걍 보여줘 더 나은 나를 인생의 레이스 난 지금 어디쯤 몇 바퀴째든 늘 내 머릿속엔 what it do 쭉 삼십육계로 줄행랑 치듯 달려온 내 new year 자 걸어 서른일곱 번째 달력 달려 또 달려 너무 먼 길을 혼자서 달려 왔나 봐 때론 때론 아무도 모르게 울곤 하지 난 그래도 그래도 우린 달려 또다시 출발점에서 올해도 준비 완료 숨길래야 숨길 수 없지 내 몸의 빛 세상이 원하는데 why should i stop this shit 너무 오래됐지만 난 포기하지 않았지 해야할 일이 있어 그래서 계속 더 달려 내 식구를 먹이고 최고를 입혀 주지 아빠 나를 좀 봐봐 
힙합,난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 뭔가 약한 거 같은데 훅이 쫌 let s go 난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 역시 샤우팅을 해야 존나 훅이 쩔 back to 중2적 랩에 눈이 떠 학업 종이 쳐 아마 고1 처음 랩 가사 종이 펴 20년 훌쩍 지났고 이젠 아이코스 종일 피워 연초는 저리 치워 아니 무리일거야 줄일 거 24 중독된 홍대 backpacker to the billi 늘 xxl fit 입어 머리는 밀었지 2mm 힙합이 뭐냐는 사골 질문 답은 중2병 후드티는 쥬네스 표 그만 물어 구입처 애새끼들 한 수 보여줘 내 짬에서 온 바이브 난 느그 사장들하고 밥 먹고 다했어 인마 yeah fuckin 84 못 고쳐 이 중2병 다 모여서 무리 지어 싹 다 우리 편 우리 편 그 해 여름 종성이의 panasonic cdp 그게 나의 시발점 그리곤 now u see this shit 이대 앞에서 사 입은 sean john과 ecko는 fake 빌려 신어 timberland 대회 나가서 상을 get 그래 no way out 듣고 범생 out i thought about rappin for my life 혹시 기억하니 잡지 bounce 멈추지 않기로 해 어떤 일이 닥쳐도 they say 한국에서 힙합 that s impossible 그래 어쩌면 우리가 나랄 바꾼 걸지도 몰라 때론 나조차도 놀라 poppin champagne like it s cola 보나마나 우리 공연은 sold out yea vince carter 신인 때부터 난 랩 했지 교복입고 랩 하러 돌아댕겼지 엄마도 인정해 힙합이 raised me yea 난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 뭔가 약한 거 같은데 훅이 쫌 난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 역시 샤우팅을 해야 존나 훅이 쩔 나는 싸가지가 너무 바가지 힙합 바지 입고 나가지 정상을 향한 나의 독주 휘파람 후후 너희가 힙합을 아느냐 yg가 가만 두지 않아 야오밍 공산당 money 싹 다 긁어내 야 돈에 국경이 어디 있어 염따거 따거 과거를 닦어 전용기 타고 샴페인 따고 감히 너가 나랑 사귈라고 돈은 있어 시간 없어 내가 원하는 건 한예슬 급 money man money man money man money man 난 돈 짓는 쿠쿠 watch me 야야 watch me 난 아냐 rock star 힙합이 짱이야 이 라이브 킹의 시작은 98년도 클럽 투팍 a k a mc ks와 freaka 정팔 또 k outa 사이먼 fuckin 도미닉과 정기석인 영원한 투 톱 끝도 없는 자신감은 힙합을 하고 나서부터 나니 검은 소리 블렉스 나만 못 가본 master plan dj funkmaster flex 난 051을 represent 장전중 출신의 hiphop weirdo 한 길만 끝까지 파면된다고 보여줏잖아 성공의 튜토리얼도 now 아주 쉽게 벌어 6 figures 난 랩 얼굴 다 잘하니까 하지마 그 새끼들과 비교 내 다음 앨범 제목 미리 여기서 스포 suck 다들 빨아제낄 준비하시고 난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 뭔가 약한 거 같은데 훅이 쫌 난 힙합이 너무 좋아 중2병 motherfuckin trendsetter 문익점 우린 먼저 찍어버려 특이점 역시 샤우팅을 해야 존나 훅이 쩔 중2병은 정말 엄청나 우리 부모님은 그때 걱정 많았었고 랩 네임 유치하게 검은아이였지만 사람 구실 잘해 멀쩡하게 원 투 돕자 둘이 돕자 셋이 돕자 가사처럼 다 모였다 몰래 본 힙합 더 바이브 프로가 오히려 나를 당당하게 만들었잖아 고딩 때 반에서 꼴찌를 해 담임쌤이 따로 불러 알려주셨네 축구부는 수업을 잘 빠진다고 해도 넌 출석해도 점수가 왜 그 모양이녜 수능 때 난 수리영역 다 찍어 그렇다고 난 불량하지도 않았어 어른 말 안 들었던 나는 반칙왕 근데 힙합이 내 인생을 바꿨어 내 멋에 취해 자뻑 뻑 누군 재수 없다데 뭐 어쩔 쌍 중지 들어 니넨 엿 먹어 생긴 대로 살아도 난 멋져 내 기분 마치 롤러코스터 나이 먹어도 병이 다시 도져 정말 난 힙합이 레알 너무 좋아 중2병 
힙합,말해봐 우리 사이는 도대체 뭐냐고 음 넌 애매하게만 굴지 답장이 너무 늦지 amanda amanda 너도 날 생각 하긴 하니 말해 true를 진도가 너무 늦지 지 기분 날 때만 전화해 빨개졌을 때만 상냥해 해와 달 하루가 다 나였으면 해 그 새끼 댓글은 안 달으면 해 다 너에게 얘기할 수는 없잖아 나도 사회적 위치가 있잖아 부자지만 너 때문에 질투를 하지 입이 근질거려 그 새끼는 누구야 sit down let s get talk 침대에 누워 있으면 장바구니를 채우다 가끔은 내 생각을 하냐고 기념일이 아니여도 바다를 기념일이 아니여도 prada를 여자랑은 안해 난 brother 말해봐 우리 사이는 도대체 뭐냐고 음 넌 애매하게만 굴지 답장이 너무 늦지 amanda amanda 너도 날 생각 하긴 하니 말해 true를 진도가 너무 늦지 jungchop let that beat drop 확실히 나이 들다보니까 유해지는 건 있어 성격이나 태도가 근데 넌 간만에 집착하고 싶어져 시끄럽고 일단 알아야겠어 니 피드에 유독 댓글 많이 다는 몇 놈의 신상을 아 나 이러는 거 진짜 오랜만 언팔하라고는 안 해 내가 뭐라고 내가 뭐라든 간에 결국 짱은 너의 마음 내 여자라고 생각되면 난 망설임 없이 꺼내 다 내가 좀 예민하긴 해도 만나면 절대 안 손해 봐 손에 반지 목에 다이아보다 너가 제일 빛나는 순간은 내 눈 속에 딱 들어와 있을 때야 물론 그것들 원하면 다 갖게 해주지 나는 가격 따윈 나한테 상대가 되지 않아 너에게 껄떡대는 자식들까지 포함 내가 목 빠지게 기다리잖아 너랑 전화 통화 call back plz amanda amanda 너도 날 생각 하긴 하니 말해 true를 진도가 너무 늦지 말해봐 우리 사이는 도대체 뭐냐고 음 넌 애매하게만 굴지 답장이 너무 늦지 amanda amanda 너도 날 생각 하긴 하니 말해 true를 진도가 너무 늦지 
